model,trade_date,year,month,direction,break_time,entry_time,exit_time,or_high,or_low,or_range,entry,stop_price,target_price,tp,stop,retest_buffer,outcome,pnl_points,break_above_vwap,break_below_vwap,break_above_ema20,break_below_ema20,break_displacement,rel_vol_20,atr_14,equity,equity_high,drawdown
OR_20_TO_80,2024-04-16,2024,2024-04,LONG,2024-04-16 09:06:00,2024-04-16 09:07:00,2024-04-16 09:23:00,17883.5,17834.5,49.0,17883.5,17863.5,17903.5,20,20,4,WIN,20.0,true,false,true,false,false,1.285,12.29,4809.5,4849.5,-40.0
OR_20_TO_80,2024-04-18,2024,2024-04,LONG,2024-04-18 09:11:00,2024-04-18 09:17:00,2024-04-18 09:29:00,17731.0,17651.25,79.75,17731.0,17711.0,17751.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.289,12.93,4789.5,4849.5,-60.0
OR_20_TO_80,2024-04-19,2024,2024-04,SHORT,2024-04-19 09:19:00,2024-04-19 09:20:00,2024-04-19 09:26:00,17422.25,17345.0,77.25,17345.0,17365.0,17325.0,20,20,4,WIN,20.0,false,true,false,true,false,1.582,14.88,4809.5,4849.5,-40.0
OR_20_TO_80,2024-04-22,2024,2024-04,SHORT,2024-04-22 09:09:00,2024-04-22 09:14:00,2024-04-22 09:25:00,17237.0,17165.25,71.75,17165.25,17185.25,17145.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.283,10.09,4789.5,4849.5,-60.0
OR_20_TO_80,2024-04-23,2024,2024-04,LONG,2024-04-23 09:00:00,2024-04-23 09:22:00,2024-04-23 09:32:00,17599.0,17551.25,47.75,17599.0,17579.0,17619.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.356,10.45,4769.5,4849.5,-80.0
OR_20_TO_80,2024-04-24,2024,2024-04,SHORT,2024-04-24 09:03:00,2024-04-24 09:05:00,2024-04-24 09:07:00,17742.25,17677.75,64.5,17677.75,17697.75,17657.75,20,20,4,WIN,20.0,false,true,false,true,true,2.048,12.48,4789.5,4849.5,-60.0
OR_20_TO_80,2024-04-26,2024,2024-04,LONG,2024-04-26 09:00:00,2024-04-26 09:01:00,2024-04-26 09:02:00,17860.0,17781.25,78.75,17860.0,17840.0,17880.0,20,20,4,WIN,20.0,true,false,true,false,false,1.381,12.25,4809.5,4849.5,-40.0
OR_20_TO_80,2024-04-29,2024,2024-04,SHORT,2024-04-29 09:05:00,2024-04-29 09:30:00,2024-04-29 09:35:00,17916.5,17869.25,47.25,17869.25,17889.25,17849.25,20,20,4,WIN,20.0,false,true,false,true,true,2.211,10.75,4829.5,4849.5,-20.0
OR_20_TO_80,2024-04-30,2024,2024-04,SHORT,2024-04-30 09:04:00,2024-04-30 09:06:00,2024-04-30 09:08:00,17878.75,17818.0,60.75,17818.0,17838.0,17798.0,20,20,4,WIN,20.0,false,true,false,true,false,1.504,9.48,4849.5,4849.5,0.0
OR_20_TO_80,2024-05-01,2024,2024-05,SHORT,2024-05-01 09:09:00,2024-05-01 09:10:00,2024-05-01 09:16:00,17506.25,17459.25,47.0,17459.25,17479.25,17439.25,20,20,4,WIN,20.0,false,true,false,true,false,1.514,10.77,4869.5,4869.5,0.0
OR_20_TO_80,2024-05-03,2024,2024-05,SHORT,2024-05-03 09:09:00,2024-05-03 09:10:00,2024-05-03 09:17:00,17990.25,17910.5,79.75,17910.5,17930.5,17890.5,20,20,4,LOSS,-20.0,false,true,false,true,false,1.628,15.09,4849.5,4869.5,-20.0
OR_20_TO_80,2024-05-06,2024,2024-05,SHORT,2024-05-06 09:01:00,2024-05-06 09:03:00,2024-05-06 09:35:00,18111.0,18087.75,23.25,18087.75,18107.75,18067.75,20,20,4,LOSS,-20.0,true,false,false,true,true,2.126,6.7,4829.5,4869.5,-40.0
OR_20_TO_80,2024-05-07,2024,2024-05,LONG,2024-05-07 09:00:00,2024-05-07 09:01:00,2024-05-07 10:51:00,18251.75,18185.0,66.75,18251.75,18231.75,18271.75,20,20,4,LOSS,-20.0,true,false,true,false,false,1.712,7.07,4809.5,4869.5,-60.0
OR_20_TO_80,2024-05-08,2024,2024-05,SHORT,2024-05-08 09:14:00,2024-05-08 09:15:00,2024-05-08 09:16:00,18242.25,18192.75,49.5,18192.75,18212.75,18172.75,20,20,4,WIN,20.0,true,false,false,true,false,0.747,7.98,4829.5,4869.5,-40.0
OR_20_TO_80,2024-05-09,2024,2024-05,LONG,2024-05-09 09:02:00,2024-05-09 09:05:00,2024-05-09 09:46:00,18222.0,18150.75,71.25,18222.0,18202.0,18242.0,20,20,4,LOSS,-20.0,true,false,true,false,false,1.526,7.59,4809.5,4869.5,-60.0
OR_20_TO_80,2024-05-13,2024,2024-05,LONG,2024-05-13 09:10:00,2024-05-13 09:12:00,2024-05-13 09:22:00,18304.75,18277.5,27.25,18304.75,18284.75,18324.75,20,20,4,LOSS,-20.0,true,false,true,false,false,1.584,9.21,4789.5,4869.5,-80.0
OR_20_TO_80,2024-05-15,2024,2024-05,LONG,2024-05-15 09:00:00,2024-05-15 09:01:00,2024-05-15 09:08:00,18572.5,18527.5,45.0,18572.5,18552.5,18592.5,20,20,4,WIN,20.0,true,false,true,false,true,2.373,6.0,4809.5,4869.5,-60.0
OR_20_TO_80,2024-05-16,2024,2024-05,LONG,2024-05-16 09:00:00,2024-05-16 09:03:00,2024-05-16 09:15:00,18749.75,18709.5,40.25,18749.75,18729.75,18769.75,20,20,4,LOSS,-20.0,true,false,true,false,false,2.11,6.0,4789.5,4869.5,-80.0
OR_20_TO_80,2024-05-20,2024,2024-05,SHORT,2024-05-20 09:15:00,2024-05-20 09:16:00,2024-05-20 09:30:00,18772.0,18735.25,36.75,18735.25,18755.25,18715.25,20,20,4,LOSS,-20.0,true,false,false,true,false,1.498,5.23,4769.5,4869.5,-100.0
OR_20_TO_80,2024-05-21,2024,2024-05,LONG,2024-05-21 09:01:00,2024-05-21 09:22:00,2024-05-21 09:52:00,18758.75,18727.25,31.5,18758.75,18738.75,18778.75,20,20,4,LOSS,-20.0,true,false,true,false,false,1.916,6.0,4749.5,4869.5,-120.0
OR_20_TO_80,2024-05-22,2024,2024-05,LONG,2024-05-22 09:01:00,2024-05-22 09:03:00,2024-05-22 09:50:00,18823.25,18801.5,21.75,18823.25,18803.25,18843.25,20,20,4,LOSS,-20.0,true,false,true,false,false,1.877,5.23,4729.5,4869.5,-140.0
OR_20_TO_80,2024-05-24,2024,2024-05,LONG,2024-05-24 09:00:00,2024-05-24 09:01:00,2024-05-24 09:04:00,18866.75,18813.5,53.25,18866.75,18846.75,18886.75,20,20,4,WIN,20.0,true,false,true,false,false,1.399,8.45,4749.5,4869.5,-120.0
OR_20_TO_80,2024-05-27,2024,2024-05,LONG,2024-05-27 09:00:00,2024-05-27 09:01:00,2024-05-27 09:47:00,18914.5,18878.0,36.5,18914.5,18894.5,18934.5,20,20,4,WIN,20.0,true,false,true,false,true,2.212,3.5,4769.5,4869.5,-100.0
OR_20_TO_80,2024-05-28,2024,2024-05,LONG,2024-05-28 09:30:00,2024-05-28 09:31:00,2024-05-28 10:20:00,18929.75,18877.75,52.0,18929.75,18909.75,18949.75,20,20,4,LOSS,-20.0,true,false,true,false,false,2.614,5.23,4749.5,4869.5,-120.0
OR_20_TO_80,2024-05-29,2024,2024-05,SHORT,2024-05-29 09:06:00,2024-05-29 09:07:00,2024-05-29 09:10:00,18879.75,18848.75,31.0,18848.75,18868.75,18828.75,20,20,4,WIN,20.0,true,false,false,true,false,1.479,9.14,4769.5,4869.5,-100.0
OR_20_TO_80,2024-05-30,2024,2024-05,SHORT,2024-05-30 09:04:00,2024-05-30 09:05:00,2024-05-30 09:25:00,18724.25,18645.5,78.75,18645.5,18665.5,18625.5,20,20,4,LOSS,-20.0,false,true,false,true,true,2.006,10.7,4749.5,4869.5,-120.0
OR_20_TO_80,2024-05-31,2024,2024-05,SHORT,2024-05-31 09:02:00,2024-05-31 09:06:00,2024-05-31 09:16:00,18421.0,18356.0,65.0,18356.0,18376.0,18336.0,20,20,4,WIN,20.0,false,true,false,true,true,1.647,14.3,4769.5,4869.5,-100.0
OR_20_TO_80,2024-06-04,2024,2024-06,SHORT,2024-06-04 09:00:00,2024-06-04 09:06:00,2024-06-04 09:10:00,18654.75,18595.25,59.5,18595.25,18615.25,18575.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.313,12.86,4749.5,4869.5,-120.0
OR_20_TO_80,2024-06-05,2024,2024-06,LONG,2024-06-05 09:04:00,2024-06-05 09:05:00,2024-06-05 09:13:00,18936.75,18892.0,44.75,18936.75,18916.75,18956.75,20,20,4,WIN,20.0,true,false,true,false,true,2.345,8.09,4769.5,4869.5,-100.0
OR_20_TO_80,2024-06-06,2024,2024-06,SHORT,2024-06-06 09:01:00,2024-06-06 09:23:00,2024-06-06 09:33:00,19106.5,19073.25,33.25,19073.25,19093.25,19053.25,20,20,4,WIN,20.0,true,false,false,true,false,1.658,9.89,4789.5,4869.5,-80.0
OR_20_TO_80,2024-06-10,2024,2024-06,LONG,2024-06-10 09:00:00,2024-06-10 09:06:00,2024-06-10 09:27:00,19069.75,19022.25,47.5,19069.75,19049.75,19089.75,20,20,4,WIN,20.0,true,false,true,false,false,1.417,6.98,4809.5,4869.5,-60.0
OR_20_TO_80,2024-06-11,2024,2024-06,SHORT,2024-06-11 09:43:00,2024-06-11 09:50:00,2024-06-11 10:14:00,19136.5,19079.0,57.5,19079.0,19099.0,19059.0,20,20,4,LOSS,-20.0,true,false,false,true,true,3.796,9.59,4789.5,4869.5,-80.0
OR_20_TO_80,2024-06-13,2024,2024-06,SHORT,2024-06-13 09:02:00,2024-06-13 09:03:00,2024-06-13 09:06:00,19595.25,19552.0,43.25,19552.0,19572.0,19532.0,20,20,4,LOSS,-20.0,false,true,false,true,false,1.068,12.82,4769.5,4869.5,-100.0
OR_20_TO_80,2024-06-14,2024,2024-06,SHORT,2024-06-14 09:49:00,2024-06-14 09:50:00,2024-06-14 09:54:00,19633.5,19574.0,59.5,19574.0,19594.0,19554.0,20,20,4,LOSS,-20.0,false,true,false,true,false,1.53,9.02,4749.5,4869.5,-120.0
OR_20_TO_80,2024-06-18,2024,2024-06,SHORT,2024-06-18 09:04:00,2024-06-18 09:05:00,2024-06-18 09:11:00,20201.75,20155.0,46.75,20155.0,20175.0,20135.0,20,20,4,WIN,20.0,false,true,false,true,true,1.538,7.95,4769.5,4869.5,-100.0
OR_20_TO_80,2024-06-20,2024,2024-06,LONG,2024-06-20 09:00:00,2024-06-20 09:01:00,2024-06-20 09:19:00,20216.25,20159.0,57.25,20216.25,20196.25,20236.25,20,20,4,LOSS,-20.0,false,true,true,false,false,1.244,9.14,4749.5,4869.5,-120.0
OR_20_TO_80,2024-06-21,2024,2024-06,LONG,2024-06-21 09:01:00,2024-06-21 09:02:00,2024-06-21 09:19:00,20012.0,19943.0,69.0,20012.0,19992.0,20032.0,20,20,4,WIN,20.0,true,false,true,false,false,1.177,12.32,4769.5,4869.5,-100.0
OR_20_TO_80,2024-06-25,2024,2024-06,LONG,2024-06-25 09:06:00,2024-06-25 09:11:00,2024-06-25 09:14:00,19902.0,19853.0,49.0,19902.0,19882.0,19922.0,20,20,4,WIN,20.0,true,false,true,false,true,1.504,10.3,4789.5,4869.5,-80.0
OR_20_TO_80,2024-06-26,2024,2024-06,SHORT,2024-06-26 09:02:00,2024-06-26 09:09:00,2024-06-26 09:10:00,20009.0,19958.75,50.25,19958.75,19978.75,19938.75,20,20,4,WIN,20.0,false,true,false,true,false,1.72,13.43,4809.5,4869.5,-60.0
OR_20_TO_80,2024-07-02,2024,2024-07,LONG,2024-07-02 09:05:00,2024-07-02 09:06:00,2024-07-02 09:14:00,20124.25,20056.75,67.5,20124.25,20104.25,20144.25,20,20,4,LOSS,-20.0,true,false,true,false,false,0.942,10.96,4789.5,4869.5,-80.0
OR_20_TO_80,2024-07-03,2024,2024-07,LONG,2024-07-03 09:06:00,2024-07-03 09:08:00,2024-07-03 09:15:00,20320.75,20251.75,69.0,20320.75,20300.75,20340.75,20,20,4,WIN,20.0,true,false,true,false,false,1.919,9.95,4809.5,4869.5,-60.0
OR_20_TO_80,2024-07-05,2024,2024-07,LONG,2024-07-05 09:10:00,2024-07-05 09:12:00,2024-07-05 09:30:00,20552.0,20490.5,61.5,20552.0,20532.0,20572.0,20,20,4,WIN,20.0,true,false,true,false,false,1.697,12.48,4829.5,4869.5,-40.0
OR_20_TO_80,2024-07-08,2024,2024-07,LONG,2024-07-08 09:15:00,2024-07-08 09:18:00,2024-07-08 09:22:00,20633.25,20588.0,45.25,20633.25,20613.25,20653.25,20,20,4,WIN,20.0,true,false,true,false,false,1.241,6.48,4849.5,4869.5,-20.0
OR_20_TO_80,2024-07-09,2024,2024-07,SHORT,2024-07-09 09:24:00,2024-07-09 09:31:00,2024-07-09 09:47:00,20742.0,20680.5,61.5,20680.5,20700.5,20660.5,20,20,4,LOSS,-20.0,false,true,false,true,false,2.537,10.46,4829.5,4869.5,-40.0
OR_20_TO_80,2024-07-10,2024,2024-07,SHORT,2024-07-10 09:00:00,2024-07-10 09:01:00,2024-07-10 09:03:00,20774.25,20723.75,50.5,20723.75,20743.75,20703.75,20,20,4,WIN,20.0,false,true,false,true,false,1.748,9.8,4849.5,4869.5,-20.0
OR_20_TO_80,2024-07-15,2024,2024-07,LONG,2024-07-15 09:00:00,2024-07-15 09:01:00,2024-07-15 09:10:00,20738.5,20678.75,59.75,20738.5,20718.5,20758.5,20,20,4,WIN,20.0,true,false,true,false,false,2.69,10.23,4869.5,4869.5,0.0
OR_20_TO_80,2024-07-16,2024,2024-07,LONG,2024-07-16 09:07:00,2024-07-16 09:08:00,2024-07-16 09:10:00,20580.0,20509.0,71.0,20580.0,20560.0,20600.0,20,20,4,WIN,20.0,false,true,true,false,false,0.853,15.39,4889.5,4889.5,0.0
OR_20_TO_80,2024-07-17,2024,2024-07,SHORT,2024-07-17 09:04:00,2024-07-17 09:05:00,2024-07-17 09:09:00,20179.5,20104.25,75.25,20104.25,20124.25,20084.25,20,20,4,LOSS,-20.0,false,true,false,true,false,0.869,14.5,4869.5,4889.5,-20.0
OR_20_TO_80,2024-07-19,2024,2024-07,SHORT,2024-07-19 09:28:00,2024-07-19 09:51:00,2024-07-19 09:56:00,19839.0,19774.5,64.5,19774.5,19794.5,19754.5,20,20,4,LOSS,-20.0,false,true,false,true,false,2.078,17.5,4849.5,4889.5,-40.0
OR_20_TO_80,2024-08-12,2024,2024-08,LONG,2024-08-12 09:02:00,2024-08-12 09:03:00,2024-08-12 09:04:00,18743.25,18691.0,52.25,18743.25,18723.25,18763.25,20,20,4,WIN,20.0,true,false,true,false,true,2.306,14.82,4869.5,4889.5,-20.0
OR_20_TO_80,2024-08-15,2024,2024-08,LONG,2024-08-15 09:15:00,2024-08-15 09:19:00,2024-08-15 09:30:00,19514.75,19467.5,47.25,19514.75,19494.75,19534.75,20,20,4,LOSS,-20.0,true,false,true,false,true,1.574,8.95,4849.5,4889.5,-40.0
OR_20_TO_80,2024-08-19,2024,2024-08,LONG,2024-08-19 09:02:00,2024-08-19 09:03:00,2024-08-19 09:17:00,19662.0,19592.75,69.25,19662.0,19642.0,19682.0,20,20,4,LOSS,-20.0,true,false,true,false,false,0.934,10.38,4829.5,4889.5,-60.0
OR_20_TO_80,2024-08-27,2024,2024-08,LONG,2024-08-27 09:00:00,2024-08-27 09:02:00,2024-08-27 09:18:00,19673.5,19623.0,50.5,19673.5,19653.5,19693.5,20,20,4,LOSS,-20.0,true,false,true,false,false,2.782,13.62,4809.5,4889.5,-80.0
OR_20_TO_80,2024-09-02,2024,2024-09,LONG,2024-09-02 09:08:00,2024-09-02 09:11:00,2024-09-02 09:33:00,19665.0,19606.25,58.75,19665.0,19645.0,19685.0,20,20,4,LOSS,-20.0,true,false,true,false,false,2.344,4.3,4789.5,4889.5,-100.0
OR_20_TO_80,2024-09-18,2024,2024-09,SHORT,2024-09-18 09:10:00,2024-09-18 09:11:00,2024-09-18 09:20:00,19724.5,19671.25,53.25,19671.25,19691.25,19651.25,20,20,4,WIN,20.0,false,true,false,true,false,1.7,10.73,4809.5,4889.5,-80.0
OR_20_TO_80,2024-09-23,2024,2024-09,SHORT,2024-09-23 09:05:00,2024-09-23 09:08:00,2024-09-23 09:10:00,20126.75,20057.0,69.75,20057.0,20077.0,20037.0,20,20,4,LOSS,-20.0,false,true,false,true,false,1.807,15.55,4789.5,4889.5,-100.0
OR_20_TO_80,2024-09-25,2024,2024-09,SHORT,2024-09-25 09:16:00,2024-09-25 09:29:00,2024-09-25 09:37:00,20249.75,20205.0,44.75,20205.0,20225.0,20185.0,20,20,4,LOSS,-20.0,true,false,false,true,false,1.986,11.34,4769.5,4889.5,-120.0
OR_20_TO_80,2024-09-27,2024,2024-09,SHORT,2024-09-27 09:10:00,2024-09-27 09:11:00,2024-09-27 09:19:00,20333.75,20272.5,61.25,20272.5,20292.5,20252.5,20,20,4,WIN,20.0,false,true,false,true,false,1.981,12.91,4789.5,4889.5,-100.0
OR_20_TO_80,2024-09-30,2024,2024-09,LONG,2024-09-30 09:07:00,2024-09-30 09:17:00,2024-09-30 09:30:00,20210.0,20162.75,47.25,20210.0,20190.0,20230.0,20,20,4,WIN,20.0,true,false,true,false,false,1.578,11.86,4809.5,4889.5,-80.0
OR_20_TO_80,2024-10-02,2024,2024-10,LONG,2024-10-02 09:15:00,2024-10-02 09:16:00,2024-10-02 09:19:00,20056.75,19979.75,77.0,20056.75,20036.75,20076.75,20,20,4,WIN,20.0,true,false,true,false,false,2.049,17.61,4829.5,4889.5,-60.0
OR_20_TO_80,2024-10-07,2024,2024-10,SHORT,2024-10-07 09:02:00,2024-10-07 09:05:00,2024-10-07 09:13:00,20187.25,20134.25,53.0,20134.25,20154.25,20114.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.638,15.07,4809.5,4889.5,-80.0
OR_20_TO_80,2024-10-10,2024,2024-10,LONG,2024-10-10 09:14:00,2024-10-10 09:15:00,2024-10-10 09:28:00,20420.0,20360.25,59.75,20420.0,20400.0,20440.0,20,20,4,WIN,20.0,true,false,true,false,false,1.631,12.12,4829.5,4889.5,-60.0
OR_20_TO_80,2024-10-17,2024,2024-10,LONG,2024-10-17 09:29:00,2024-10-17 09:30:00,2024-10-17 09:38:00,20455.5,20377.25,78.25,20455.5,20435.5,20475.5,20,20,4,WIN,20.0,true,false,true,false,false,0.758,10.93,4849.5,4889.5,-40.0
OR_20_TO_80,2024-10-18,2024,2024-10,LONG,2024-10-18 09:22:00,2024-10-18 09:28:00,2024-10-18 09:31:00,20506.75,20452.0,54.75,20506.75,20486.75,20526.75,20,20,4,WIN,20.0,true,false,true,false,false,1.201,7.89,4869.5,4889.5,-20.0
OR_20_TO_80,2024-10-22,2024,2024-10,SHORT,2024-10-22 10:24:00,2024-10-22 10:25:00,2024-10-22 10:42:00,20512.0,20449.75,62.25,20449.75,20469.75,20429.75,20,20,4,WIN,20.0,false,true,false,true,false,1.227,6.52,4889.5,4889.5,0.0
OR_20_TO_80,2024-10-23,2024,2024-10,SHORT,2024-10-23 09:00:00,2024-10-23 09:07:00,2024-10-23 09:12:00,20457.75,20390.5,67.25,20390.5,20410.5,20370.5,20,20,4,WIN,20.0,false,true,false,true,false,1.389,13.04,4909.5,4909.5,0.0
OR_20_TO_80,2024-10-24,2024,2024-10,SHORT,2024-10-24 09:47:00,2024-10-24 10:06:00,2024-10-24 10:07:00,20374.0,20305.75,68.25,20305.75,20325.75,20285.75,20,20,4,WIN,20.0,false,true,false,true,true,4.193,12.18,4929.5,4929.5,0.0
OR_20_TO_80,2024-10-28,2024,2024-10,SHORT,2024-10-28 09:00:00,2024-10-28 09:01:00,2024-10-28 09:02:00,20618.0,20564.25,53.75,20564.25,20584.25,20544.25,20,20,4,WIN,20.0,false,true,false,true,true,3.159,12.68,4949.5,4949.5,0.0
OR_20_TO_80,2024-10-29,2024,2024-10,LONG,2024-10-29 09:00:00,2024-10-29 09:16:00,2024-10-29 09:20:00,20604.0,20542.0,62.0,20604.0,20584.0,20624.0,20,20,4,LOSS,-20.0,true,false,true,false,false,2.176,11.05,4929.5,4949.5,-20.0
OR_20_TO_80,2024-10-30,2024,2024-10,SHORT,2024-10-30 09:10:00,2024-10-30 09:12:00,2024-10-30 09:15:00,20692.75,20629.25,63.5,20629.25,20649.25,20609.25,20,20,4,WIN,20.0,false,true,false,true,false,1.471,11.59,4949.5,4949.5,0.0
OR_20_TO_80,2024-11-08,2024,2024-11,SHORT,2024-11-08 09:06:00,2024-11-08 09:10:00,2024-11-08 09:18:00,21232.25,21176.25,56.0,21176.25,21196.25,21156.25,20,20,4,LOSS,-20.0,false,true,false,true,false,1.564,13.45,4929.5,4949.5,-20.0
OR_20_TO_80,2024-11-12,2024,2024-11,SHORT,2024-11-12 09:59:00,2024-11-12 10:09:00,2024-11-12 10:20:00,21251.75,21181.5,70.25,21181.5,21201.5,21161.5,20,20,4,LOSS,-20.0,false,true,false,true,false,1.304,12.66,4909.5,4949.5,-40.0
OR_20_TO_80,2024-11-13,2024,2024-11,SHORT,2024-11-13 09:00:00,2024-11-13 09:01:00,2024-11-13 09:05:00,21184.5,21121.5,63.0,21121.5,21141.5,21101.5,20,20,4,WIN,20.0,false,true,false,true,true,1.827,19.07,4929.5,4949.5,-20.0
OR_20_TO_80,2024-11-18,2024,2024-11,LONG,2024-11-18 09:04:00,2024-11-18 09:05:00,2024-11-18 09:11:00,20571.5,20501.0,70.5,20571.5,20551.5,20591.5,20,20,4,WIN,20.0,true,false,true,false,true,1.517,14.54,4949.5,4949.5,0.0
OR_20_TO_80,2024-11-19,2024,2024-11,LONG,2024-11-19 09:29:00,2024-11-19 09:31:00,2024-11-19 09:32:00,20586.0,20508.0,78.0,20586.0,20566.0,20606.0,20,20,4,WIN,20.0,true,false,true,false,true,3.29,15.41,4969.5,4969.5,0.0
OR_20_TO_80,2024-11-28,2024,2024-11,LONG,2024-11-28 09:19:00,2024-11-28 09:21:00,2024-11-28 11:21:00,20896.75,20874.0,22.75,20896.75,20876.75,20916.75,20,20,4,TIME_EXIT,-5.0,true,false,true,false,false,1.837,4.25,4964.5,4969.5,-5.0
OR_20_TO_80,2024-12-03,2024,2024-12,LONG,2024-12-03 09:00:00,2024-12-03 09:01:00,2024-12-03 09:05:00,21209.75,21134.25,75.5,21209.75,21189.75,21229.75,20,20,4,WIN,20.0,true,false,true,false,false,1.729,11.66,4984.5,4984.5,0.0
OR_20_TO_80,2024-12-04,2024,2024-12,LONG,2024-12-04 09:07:00,2024-12-04 09:08:00,2024-12-04 09:10:00,21441.25,21388.25,53.0,21441.25,21421.25,21461.25,20,20,4,WIN,20.0,true,false,true,false,false,1.232,13.89,5004.5,5004.5,0.0
OR_20_TO_80,2024-12-05,2024,2024-12,SHORT,2024-12-05 09:50:00,2024-12-05 09:51:00,2024-12-05 10:16:00,21551.5,21497.75,53.75,21497.75,21517.75,21477.75,20,20,4,LOSS,-20.0,false,true,false,true,false,3.131,9.68,4984.5,5004.5,-20.0
OR_20_TO_80,2024-12-09,2024,2024-12,SHORT,2024-12-09 09:26:00,2024-12-09 09:27:00,2024-12-09 09:28:00,21648.75,21582.75,66.0,21582.75,21602.75,21562.75,20,20,4,WIN,20.0,false,true,false,true,true,2.451,10.95,5004.5,5004.5,0.0
OR_20_TO_80,2024-12-12,2024,2024-12,SHORT,2024-12-12 09:02:00,2024-12-12 09:09:00,2024-12-12 09:12:00,21696.75,21656.0,40.75,21656.0,21676.0,21636.0,20,20,4,WIN,20.0,false,true,false,true,false,1.717,12.36,5024.5,5024.5,0.0
OR_20_TO_80,2025-01-20,2025,2025-01,SHORT,2025-01-20 09:11:00,2025-01-20 09:16:00,2025-01-20 09:17:00,21778.75,21713.25,65.5,21713.25,21733.25,21693.25,20,20,4,WIN,20.0,true,false,false,true,false,0.844,12.0,5044.5,5044.5,0.0
OR_20_TO_80,2025-01-23,2025,2025-01,LONG,2025-01-23 09:34:00,2025-01-23 09:35:00,2025-01-23 09:39:00,21918.0,21866.0,52.0,21918.0,21898.0,21938.0,20,20,4,WIN,20.0,true,false,true,false,false,2.455,10.98,5064.5,5064.5,0.0
OR_20_TO_80,2025-01-24,2025,2025-01,SHORT,2025-01-24 09:16:00,2025-01-24 09:20:00,2025-01-24 09:39:00,22078.25,21999.75,78.5,21999.75,22019.75,21979.75,20,20,4,WIN,20.0,false,true,false,true,false,1.319,14.18,5084.5,5084.5,0.0
OR_20_TO_80,2025-02-05,2025,2025-02,SHORT,2025-02-05 09:03:00,2025-02-05 09:04:00,2025-02-05 09:05:00,21591.5,21519.0,72.5,21519.0,21539.0,21499.0,20,20,4,LOSS,-20.0,false,true,false,true,true,2.254,25.62,5064.5,5084.5,-20.0
OR_20_TO_80,2025-02-10,2025,2025-02,LONG,2025-02-10 09:01:00,2025-02-10 09:04:00,2025-02-10 09:05:00,21809.0,21744.0,65.0,21809.0,21789.0,21829.0,20,20,4,WIN,20.0,true,false,true,false,true,1.763,17.43,5084.5,5084.5,0.0
OR_20_TO_80,2025-02-14,2025,2025-02,LONG,2025-02-14 09:07:00,2025-02-14 09:09:00,2025-02-14 09:19:00,22141.5,22090.0,51.5,22141.5,22121.5,22161.5,20,20,4,LOSS,-20.0,true,false,true,false,false,1.356,12.21,5064.5,5084.5,-20.0
OR_20_TO_80,2025-02-17,2025,2025-02,LONG,2025-02-17 10:02:00,2025-02-17 10:03:00,2025-02-17 11:10:00,22243.0,22192.5,50.5,22243.0,22223.0,22263.0,20,20,4,LOSS,-20.0,true,false,true,false,false,3.493,4.0,5044.5,5084.5,-40.0
OR_20_TO_80,2025-02-19,2025,2025-02,SHORT,2025-02-19 09:02:00,2025-02-19 09:03:00,2025-02-19 09:04:00,22221.5,22154.75,66.75,22154.75,22174.75,22134.75,20,20,4,WIN,20.0,false,true,false,true,false,1.363,15.07,5064.5,5084.5,-20.0
OR_20_TO_80,2025-03-19,2025,2025-03,LONG,2025-03-19 09:11:00,2025-03-19 09:22:00,2025-03-19 09:33:00,19866.25,19788.0,78.25,19866.25,19846.25,19886.25,20,20,4,WIN,20.0,true,false,true,false,false,1.354,12.16,5084.5,5084.5,0.0
OR_20_TO_80,2025-03-24,2025,2025-03,LONG,2025-03-24 09:06:00,2025-03-24 09:07:00,2025-03-24 09:37:00,20359.5,20315.5,44.0,20359.5,20339.5,20379.5,20,20,4,LOSS,-20.0,true,false,true,false,false,1.5,10.02,5064.5,5084.5,-20.0
OR_20_TO_80,2025-03-25,2025,2025-03,SHORT,2025-03-25 10:31:00,2025-03-25 10:32:00,2025-03-25 10:42:00,20491.0,20421.75,69.25,20421.75,20441.75,20401.75,20,20,4,LOSS,-20.0,true,false,false,true,false,1.638,7.88,5044.5,5084.5,-40.0
OR_20_TO_80,2025-03-26,2025,2025-03,LONG,2025-03-26 09:09:00,2025-03-26 09:10:00,2025-03-26 09:23:00,20312.25,20257.75,54.5,20312.25,20292.25,20332.25,20,20,4,LOSS,-20.0,false,true,true,false,false,0.706,12.45,5024.5,5084.5,-60.0
OR_20_TO_80,2025-04-02,2025,2025-04,LONG,2025-04-02 09:20:00,2025-04-02 09:48:00,2025-04-02 09:51:00,19639.75,19560.5,79.25,19639.75,19619.75,19659.75,20,20,4,LOSS,-20.0,true,false,true,false,true,2.391,15.68,5004.5,5084.5,-80.0
OR_20_TO_80,2025-04-14,2025,2025-04,SHORT,2025-04-14 09:00:00,2025-04-14 09:02:00,2025-04-14 09:03:00,19193.0,19114.0,79.0,19114.0,19134.0,19094.0,20,20,4,WIN,20.0,true,false,false,true,false,1.769,23.64,5024.5,5084.5,-60.0
