date,entry_time,entry,stop,target,pnl_points,rr,outcome,year
2024-01-18,2024-01-18 11:04:00,17024.0,17047.0,16966.5,57.5,2.5,win,2024
2024-01-19,2024-01-19 09:22:00,17193.75,17215.75,17138.75,-22.0,-1.0,loss,2024
2024-01-22,2024-01-22 09:04:00,17504.5,17525.25,17452.62,-20.75,-1.0,loss,2024
2024-01-22,2024-01-22 09:27:00,17502.0,17525.0,17444.5,57.5,2.5,win,2024
2024-01-23,2024-01-23 08:31:00,17454.5,17479.5,17392.0,-25.0,-1.0,loss,2024
2024-01-23,2024-01-23 08:32:00,17430.25,17458.0,17360.88,-27.75,-1.0,loss,2024
2024-01-23,2024-01-23 08:34:00,17420.75,17438.25,17377.0,-17.5,-1.0,loss,2024
2024-01-23,2024-01-23 09:23:00,17431.75,17451.75,17381.75,-20.0,-1.0,loss,2024
2024-01-24,2024-01-24 08:35:00,17648.25,17665.25,17605.75,-17.0,-1.0,loss,2024
2024-01-24,2024-01-24 08:39:00,17638.25,17657.75,17589.5,-19.5,-1.0,loss,2024
2024-01-24,2024-01-24 09:01:00,17648.0,17667.0,17600.5,-19.0,-1.0,loss,2024
2024-01-25,2024-01-25 09:03:00,17652.0,17672.75,17600.12,-20.75,-1.0,loss,2024
2024-01-26,2024-01-26 08:35:00,17549.25,17570.25,17496.75,-21.0,-1.0,loss,2024
2024-01-26,2024-01-26 08:36:00,17535.25,17553.75,17489.0,-18.5,-1.0,loss,2024
2024-01-26,2024-01-26 10:41:00,17580.25,17592.25,17550.25,-12.0,-1.0,loss,2024
2024-01-26,2024-01-26 11:30:00,17587.75,17600.25,17556.5,31.25,2.5,win,2024
2024-01-29,2024-01-29 09:32:00,17550.0,17566.0,17510.0,-16.0,-1.0,loss,2024
2024-01-29,2024-01-29 09:33:00,17532.75,17552.75,17482.75,-20.0,-1.0,loss,2024
2024-01-30,2024-01-30 09:01:00,17622.25,17647.0,17560.38,-24.75,-1.0,loss,2024
2024-01-30,2024-01-30 11:15:00,17618.5,17633.25,17581.62,36.88,2.5,win,2024
2024-01-31,2024-01-31 08:37:00,17392.0,17411.5,17343.25,48.75,2.5,win,2024
2024-01-31,2024-01-31 08:40:00,17372.75,17392.0,17324.62,-19.25,-1.0,loss,2024
2024-02-05,2024-02-05 08:49:00,17691.0,17710.0,17643.5,47.5,2.5,win,2024
2024-02-05,2024-02-05 09:00:00,17682.25,17708.0,17617.88,64.38,2.5,win,2024
2024-02-05,2024-02-05 09:15:00,17637.5,17662.5,17575.0,62.5,2.5,win,2024
2024-02-05,2024-02-05 09:18:00,17609.0,17632.5,17550.25,-23.5,-1.0,loss,2024
2024-02-06,2024-02-06 08:50:00,17674.0,17703.75,17599.62,74.38,2.5,win,2024
2024-02-06,2024-02-06 09:10:00,17611.75,17631.25,17563.0,-19.5,-1.0,loss,2024
2024-02-07,2024-02-07 08:55:00,17724.25,17745.0,17672.38,-20.75,-1.0,loss,2024
2024-02-09,2024-02-09 08:30:00,17894.75,17913.25,17848.5,-18.5,-1.0,loss,2024
2024-02-09,2024-02-09 10:35:00,17969.0,17984.75,17929.62,-15.75,-1.0,loss,2024
2024-02-14,2024-02-14 08:39:00,17752.5,17771.75,17704.38,-19.25,-1.0,loss,2024
2024-02-14,2024-02-14 08:50:00,17762.0,17782.5,17710.75,-20.5,-1.0,loss,2024
2024-02-14,2024-02-14 09:50:00,17783.0,17810.0,17715.5,67.5,2.5,win,2024
2024-02-14,2024-02-14 10:00:00,17724.5,17746.25,17670.12,-21.75,-1.0,loss,2024
2024-02-15,2024-02-15 08:32:00,17880.0,17900.5,17828.75,51.25,2.5,win,2024
2024-02-15,2024-02-15 08:34:00,17874.0,17892.5,17827.75,46.25,2.5,win,2024
2024-02-15,2024-02-15 08:36:00,17855.75,17874.25,17809.5,46.25,2.5,win,2024
2024-02-15,2024-02-15 08:44:00,17845.75,17865.5,17796.38,-19.75,-1.0,loss,2024
2024-02-15,2024-02-15 08:54:00,17825.5,17847.75,17769.88,-22.25,-1.0,loss,2024
2024-02-15,2024-02-15 09:21:00,17830.75,17848.75,17785.75,-18.0,-1.0,loss,2024
2024-02-15,2024-02-15 09:28:00,17813.5,17833.75,17762.88,-20.25,-1.0,loss,2024
2024-02-15,2024-02-15 10:04:00,17804.5,17827.75,17746.38,-23.25,-1.0,loss,2024
2024-02-16,2024-02-16 08:32:00,17888.5,17911.25,17831.62,-22.75,-1.0,loss,2024
2024-02-16,2024-02-16 08:50:00,17843.0,17868.5,17779.25,63.75,2.5,win,2024
2024-02-16,2024-02-16 08:54:00,17775.75,17815.5,17676.38,-39.75,-1.0,loss,2024
2024-02-19,2024-02-19 09:18:00,17781.0,17788.5,17762.25,-7.5,-1.0,loss,2024
2024-02-19,2024-02-19 09:46:00,17773.5,17780.75,17755.38,-7.25,-1.0,loss,2024
2024-02-21,2024-02-21 09:30:00,17459.25,17479.25,17409.25,-20.0,-1.0,loss,2024
2024-02-21,2024-02-21 11:10:00,17444.75,17463.25,17398.5,-18.5,-1.0,loss,2024
2024-02-23,2024-02-23 09:00:00,18057.75,18085.0,17989.62,-27.25,-1.0,loss,2024
2024-02-23,2024-02-23 09:42:00,18036.5,18066.75,17960.88,75.62,2.5,win,2024
2024-02-23,2024-02-23 10:04:00,17964.5,18001.25,17872.62,-36.75,-1.0,loss,2024
2024-02-23,2024-02-23 10:13:00,17948.0,17975.75,17878.62,-27.75,-1.0,loss,2024
2024-02-27,2024-02-27 08:40:00,17960.25,17984.25,17900.25,-24.0,-1.0,loss,2024
2024-02-27,2024-02-27 08:41:00,17945.25,17965.5,17894.62,-20.25,-1.0,loss,2024
2024-02-27,2024-02-27 11:22:00,17969.75,17991.5,17915.38,54.38,2.5,win,2024
2024-02-28,2024-02-28 11:27:00,17927.75,17942.25,17891.5,-14.5,-1.0,loss,2024
2024-02-29,2024-02-29 09:13:00,17985.75,18006.25,17934.5,-20.5,-1.0,loss,2024
2024-02-29,2024-02-29 09:43:00,18005.25,18024.25,17957.75,-19.0,-1.0,loss,2024
2024-02-29,2024-02-29 10:01:00,17986.25,18007.0,17934.38,-20.75,-1.0,loss,2024
2024-03-04,2024-03-04 08:32:00,18301.0,18314.75,18266.62,-13.75,-1.0,loss,2024
2024-03-05,2024-03-05 08:32:00,18092.25,18121.25,18019.75,72.5,2.5,win,2024
2024-03-05,2024-03-05 08:36:00,18062.25,18084.25,18007.25,-22.0,-1.0,loss,2024
2024-03-06,2024-03-06 09:04:00,17994.25,18026.5,17913.62,-32.25,-1.0,loss,2024
2024-03-08,2024-03-08 10:02:00,18334.0,18365.5,18255.25,78.75,2.5,win,2024
2024-03-08,2024-03-08 10:08:00,18287.25,18326.0,18190.38,96.88,2.5,win,2024
2024-03-08,2024-03-08 10:28:00,18202.75,18233.75,18125.25,77.5,2.5,win,2024
2024-03-12,2024-03-12 10:36:00,18374.25,18389.75,18335.5,38.75,2.5,win,2024
2024-03-12,2024-03-12 10:56:00,18342.5,18363.25,18290.62,-20.75,-1.0,loss,2024
2024-03-12,2024-03-12 11:02:00,18331.0,18351.25,18280.38,-20.25,-1.0,loss,2024
2024-03-15,2024-03-15 09:18:00,18094.75,18120.0,18031.62,63.12,2.5,win,2024
2024-03-18,2024-03-18 09:32:00,18293.75,18308.5,18256.88,-14.75,-1.0,loss,2024
2024-03-18,2024-03-18 09:52:00,18284.5,18300.25,18245.12,-15.75,-1.0,loss,2024
2024-03-18,2024-03-18 10:30:00,18281.25,18295.5,18245.62,-14.25,-1.0,loss,2024
2024-03-20,2024-03-20 10:12:00,18263.75,18273.0,18240.62,-9.25,-1.0,loss,2024
2024-03-20,2024-03-20 10:30:00,18268.0,18283.0,18230.5,-15.0,-1.0,loss,2024
2024-03-21,2024-03-21 09:03:00,18641.25,18659.0,18596.88,-17.75,-1.0,loss,2024
2024-03-21,2024-03-21 11:01:00,18674.0,18689.25,18635.88,38.12,2.5,win,2024
2024-03-26,2024-03-26 11:00:00,18533.25,18544.75,18504.5,-11.5,-1.0,loss,2024
2024-03-27,2024-03-27 11:10:00,18409.0,18422.0,18376.5,-13.0,-1.0,loss,2024
2024-03-28,2024-03-28 10:22:00,18474.25,18487.75,18440.5,-13.5,-1.0,loss,2024
2024-03-28,2024-03-28 10:30:00,18484.0,18496.5,18452.75,31.25,2.5,win,2024
2024-03-28,2024-03-28 11:00:00,18473.5,18484.5,18446.0,-11.0,-1.0,loss,2024
2024-03-28,2024-03-28 11:11:00,18464.0,18474.5,18437.75,-10.5,-1.0,loss,2024
2024-04-01,2024-04-01 09:15:00,18445.25,18462.5,18402.12,-17.25,-1.0,loss,2024
2024-04-08,2024-04-08 09:30:00,18320.5,18337.5,18278.0,42.5,2.5,win,2024
2024-04-08,2024-04-08 09:36:00,18302.75,18324.5,18248.38,11.75,0.54,win,2024
2024-04-08,2024-04-08 10:13:00,18272.5,18288.0,18233.75,-15.5,-1.0,loss,2024
2024-04-08,2024-04-08 10:22:00,18270.5,18286.75,18229.88,-16.25,-1.0,loss,2024
2024-04-09,2024-04-09 08:36:00,18217.25,18246.75,18143.5,-29.5,-1.0,loss,2024
2024-04-10,2024-04-10 10:06:00,18145.25,18164.5,18097.12,-19.25,-1.0,loss,2024
2024-04-10,2024-04-10 10:12:00,18136.25,18152.25,18096.25,-16.0,-1.0,loss,2024
2024-04-12,2024-04-12 08:36:00,18244.75,18265.25,18193.5,51.25,2.5,win,2024
2024-04-12,2024-04-12 08:59:00,18198.0,18213.5,18159.25,-15.5,-1.0,loss,2024
2024-04-12,2024-04-12 10:19:00,18202.25,18221.5,18154.12,-19.25,-1.0,loss,2024
2024-04-15,2024-04-15 08:37:00,18210.0,18236.75,18143.12,66.88,2.5,win,2024
2024-04-17,2024-04-17 08:51:00,17810.75,17846.5,17721.38,-35.75,-1.0,loss,2024
2024-04-17,2024-04-17 08:52:00,17789.0,17817.5,17717.75,-28.5,-1.0,loss,2024
2024-04-17,2024-04-17 09:29:00,17767.5,17791.5,17707.5,60.0,2.5,win,2024
2024-04-17,2024-04-17 09:32:00,17728.5,17753.75,17665.38,-25.25,-1.0,loss,2024
2024-04-18,2024-04-18 10:34:00,17647.0,17680.5,17563.25,-33.5,-1.0,loss,2024
2024-04-18,2024-04-18 11:24:00,17540.0,17563.75,17480.62,-23.75,-1.0,loss,2024
2024-04-22,2024-04-22 08:50:00,17195.0,17213.75,17148.12,-18.75,-1.0,loss,2024
2024-04-24,2024-04-24 09:03:00,17666.5,17686.5,17616.5,50.0,2.5,win,2024
2024-04-24,2024-04-24 09:42:00,17660.5,17674.75,17624.88,35.62,2.5,win,2024
2024-04-24,2024-04-24 09:43:00,17639.5,17664.0,17578.25,61.25,2.5,win,2024
2024-04-24,2024-04-24 09:44:00,17623.75,17641.5,17579.38,44.38,2.5,win,2024
2024-04-25,2024-04-25 08:52:00,17347.25,17374.5,17279.12,-27.25,-1.0,loss,2024
2024-04-26,2024-04-26 10:31:00,17835.75,17848.75,17803.25,-13.0,-1.0,loss,2024
2024-04-29,2024-04-29 09:05:00,17864.0,17883.75,17814.62,-19.75,-1.0,loss,2024
2024-04-29,2024-04-29 09:30:00,17868.0,17881.75,17833.62,-13.75,-1.0,loss,2024
2024-04-29,2024-04-29 09:46:00,17865.5,17882.25,17823.62,-16.75,-1.0,loss,2024
2024-04-30,2024-04-30 09:11:00,17779.75,17801.5,17725.38,54.38,2.5,win,2024
2024-04-30,2024-04-30 09:31:00,17750.0,17766.0,17710.0,-16.0,-1.0,loss,2024
2024-05-01,2024-05-01 09:51:00,17438.5,17457.25,17391.62,-18.75,-1.0,loss,2024
2024-05-01,2024-05-01 10:00:00,17401.0,17424.0,17343.5,-23.0,-1.0,loss,2024
2024-05-02,2024-05-02 10:30:00,17515.75,17542.75,17448.25,-27.0,-1.0,loss,2024
2024-05-06,2024-05-06 10:20:00,18075.0,18087.5,18043.75,-12.5,-1.0,loss,2024
2024-05-08,2024-05-08 10:11:00,18166.75,18179.25,18135.5,-12.5,-1.0,loss,2024
2024-05-08,2024-05-08 10:35:00,18160.0,18180.5,18108.75,-20.5,-1.0,loss,2024
2024-05-10,2024-05-10 08:53:00,18207.0,18233.5,18140.75,-26.5,-1.0,loss,2024
2024-05-10,2024-05-10 09:37:00,18215.25,18228.5,18182.12,-13.25,-1.0,loss,2024
2024-05-10,2024-05-10 09:43:00,18207.5,18224.0,18166.25,-16.5,-1.0,loss,2024
2024-05-13,2024-05-13 11:05:00,18273.0,18285.25,18242.38,30.62,2.5,win,2024
2024-05-13,2024-05-13 11:07:00,18254.0,18265.0,18226.5,-11.0,-1.0,loss,2024
2024-05-14,2024-05-14 10:21:00,18308.25,18319.25,18280.75,-11.0,-1.0,loss,2024
2024-05-14,2024-05-14 10:37:00,18304.0,18316.75,18272.12,-12.75,-1.0,loss,2024
2024-05-14,2024-05-14 11:01:00,18310.25,18320.0,18285.88,-9.75,-1.0,loss,2024
2024-05-16,2024-05-16 11:21:00,18694.0,18721.75,18624.62,6.0,0.22,win,2024
2024-05-16,2024-05-16 11:24:00,18681.75,18697.5,18642.38,-15.75,-1.0,loss,2024
2024-05-17,2024-05-17 10:31:00,18632.75,18643.25,18606.5,-10.5,-1.0,loss,2024
2024-05-17,2024-05-17 11:16:00,18625.25,18634.5,18602.12,23.12,2.5,win,2024
2024-05-17,2024-05-17 11:19:00,18614.5,18627.75,18581.38,-13.25,-1.0,loss,2024
2024-05-21,2024-05-21 10:54:00,18747.75,18756.25,18726.5,-8.5,-1.0,loss,2024
2024-05-21,2024-05-21 11:00:00,18740.75,18749.5,18718.88,-8.75,-1.0,loss,2024
2024-05-22,2024-05-22 08:43:00,18809.0,18820.0,18781.5,-11.0,-1.0,loss,2024
2024-05-22,2024-05-22 10:31:00,18814.75,18822.0,18796.62,18.12,2.5,win,2024
2024-05-22,2024-05-22 10:46:00,18809.5,18818.75,18786.38,-9.25,-1.0,loss,2024
2024-05-22,2024-05-22 10:47:00,18802.75,18811.5,18780.88,-8.75,-1.0,loss,2024
2024-05-23,2024-05-23 08:50:00,18850.25,18869.0,18803.38,46.88,2.5,win,2024
2024-05-23,2024-05-23 08:55:00,18817.75,18841.75,18757.75,-24.0,-1.0,loss,2024
2024-05-23,2024-05-23 11:19:00,18831.5,18848.5,18789.0,-17.0,-1.0,loss,2024
2024-05-28,2024-05-28 11:04:00,18906.25,18921.0,18869.38,-14.75,-1.0,loss,2024
2024-05-30,2024-05-30 08:38:00,18672.5,18692.5,18622.5,-20.0,-1.0,loss,2024
2024-05-30,2024-05-30 09:04:00,18633.5,18651.25,18589.12,-17.75,-1.0,loss,2024
2024-06-03,2024-06-03 08:48:00,18614.25,18636.0,18559.88,-21.75,-1.0,loss,2024
2024-06-03,2024-06-03 09:46:00,18594.25,18613.5,18546.12,-19.25,-1.0,loss,2024
2024-06-03,2024-06-03 10:02:00,18581.5,18605.5,18521.5,60.0,2.5,win,2024
2024-06-03,2024-06-03 10:31:00,18487.5,18516.5,18415.0,-29.0,-1.0,loss,2024
2024-06-06,2024-06-06 09:30:00,19058.25,19071.0,19026.38,-12.75,-1.0,loss,2024
2024-06-06,2024-06-06 10:15:00,19056.25,19071.0,19019.38,-14.75,-1.0,loss,2024
2024-06-06,2024-06-06 10:16:00,19041.75,19058.75,18999.25,-17.0,-1.0,loss,2024
2024-06-11,2024-06-11 09:43:00,19079.75,19104.5,19017.88,-24.75,-1.0,loss,2024
2024-06-11,2024-06-11 09:50:00,19069.75,19084.5,19032.88,-14.75,-1.0,loss,2024
2024-06-18,2024-06-18 08:42:00,20170.25,20191.0,20118.38,-20.75,-1.0,loss,2024
2024-06-18,2024-06-18 09:04:00,20150.75,20168.5,20106.38,-17.75,-1.0,loss,2024
2024-06-19,2024-06-19 08:33:00,20227.5,20232.75,20214.38,-5.25,-1.0,loss,2024
2024-06-19,2024-06-19 10:10:00,20232.0,20238.0,20217.0,-6.0,-1.0,loss,2024
2024-06-19,2024-06-19 10:51:00,20229.25,20235.5,20213.62,-6.25,-1.0,loss,2024
2024-06-24,2024-06-24 08:40:00,19896.75,19933.0,19806.12,0.0,0.0,loss,2024
2024-06-24,2024-06-24 10:11:00,19885.5,19903.0,19841.75,-17.5,-1.0,loss,2024
2024-06-24,2024-06-24 10:33:00,19895.75,19912.75,19853.25,-17.0,-1.0,loss,2024
2024-06-24,2024-06-24 10:41:00,19884.5,19899.5,19847.0,37.5,2.5,win,2024
2024-06-24,2024-06-24 10:44:00,19882.75,19896.75,19847.75,35.0,2.5,win,2024
2024-06-24,2024-06-24 10:58:00,19842.75,19866.25,19784.0,-23.5,-1.0,loss,2024
2024-06-24,2024-06-24 11:08:00,19816.5,19845.5,19744.0,-29.0,-1.0,loss,2024
2024-06-25,2024-06-25 10:51:00,19882.25,19897.75,19843.5,38.75,2.5,win,2024
2024-06-25,2024-06-25 11:04:00,19846.25,19867.0,19794.38,-20.75,-1.0,loss,2024
2024-06-26,2024-06-26 09:09:00,19945.75,19965.75,19895.75,-20.0,-1.0,loss,2024
2024-06-26,2024-06-26 09:11:00,19917.5,19940.25,19860.62,-22.75,-1.0,loss,2024
2024-06-26,2024-06-26 10:47:00,19959.5,19974.25,19922.62,-14.75,-1.0,loss,2024
2024-06-26,2024-06-26 10:48:00,19949.25,19961.0,19919.88,-11.75,-1.0,loss,2024
2024-06-26,2024-06-26 11:19:00,19946.75,19967.0,19896.12,-20.25,-1.0,loss,2024
2024-06-27,2024-06-27 08:50:00,20007.75,20039.75,19927.75,-32.0,-1.0,loss,2024
2024-06-27,2024-06-27 09:28:00,19981.5,20015.75,19895.88,-34.25,-1.0,loss,2024
2024-06-28,2024-06-28 08:57:00,20125.5,20149.75,20064.88,60.62,2.5,win,2024
2024-06-28,2024-06-28 09:01:00,20097.25,20131.0,20012.88,84.38,2.5,win,2024
2024-06-28,2024-06-28 10:16:00,20034.0,20055.0,19981.5,-21.0,-1.0,loss,2024
2024-06-28,2024-06-28 10:38:00,20010.0,20036.0,19945.0,-26.0,-1.0,loss,2024
2024-07-01,2024-07-01 11:22:00,19991.75,20010.25,19945.5,-18.5,-1.0,loss,2024
2024-07-08,2024-07-08 08:33:00,20614.5,20630.0,20575.75,-15.5,-1.0,loss,2024
2024-07-09,2024-07-09 08:49:00,20716.25,20736.0,20666.88,49.38,2.5,win,2024
2024-07-09,2024-07-09 10:37:00,20682.5,20694.5,20652.5,30.0,2.5,win,2024
2024-07-09,2024-07-09 10:39:00,20675.5,20687.25,20646.12,29.38,2.5,win,2024
2024-07-09,2024-07-09 10:42:00,20662.0,20680.5,20615.75,-18.5,-1.0,loss,2024
2024-07-09,2024-07-09 10:45:00,20664.5,20679.25,20627.62,-14.75,-1.0,loss,2024
2024-07-11,2024-07-11 09:12:00,20609.75,20640.75,20532.25,77.5,2.5,win,2024
2024-07-15,2024-07-15 11:00:00,20617.5,20655.0,20523.75,3.25,0.09,win,2024
2024-07-15,2024-07-15 11:03:00,20588.5,20620.25,20509.12,-31.75,-1.0,loss,2024
2024-07-16,2024-07-16 09:31:00,20528.5,20547.75,20480.38,-19.25,-1.0,loss,2024
2024-07-16,2024-07-16 10:09:00,20522.5,20550.0,20453.75,3.25,0.12,win,2024
2024-07-16,2024-07-16 10:11:00,20512.0,20529.75,20467.62,44.38,2.5,win,2024
2024-07-16,2024-07-16 10:16:00,20488.75,20515.75,20421.25,-27.0,-1.0,loss,2024
2024-07-18,2024-07-18 08:31:00,19994.25,20031.75,19900.5,93.75,2.5,win,2024
2024-07-18,2024-07-18 08:35:00,19941.0,19970.75,19866.62,-29.75,-1.0,loss,2024
2024-07-19,2024-07-19 10:31:00,19730.0,19756.75,19663.12,66.88,2.5,win,2024
2024-07-19,2024-07-19 10:38:00,19695.75,19719.0,19637.62,-23.25,-1.0,loss,2024
2024-07-22,2024-07-22 09:23:00,19860.0,19891.5,19781.25,-31.5,-1.0,loss,2024
2024-07-23,2024-07-23 10:22:00,19991.25,20014.0,19934.38,56.88,2.5,win,2024
2024-07-23,2024-07-23 10:23:00,19963.0,19998.25,19874.88,-22.75,-0.65,loss,2024
2024-07-23,2024-07-23 10:57:00,19935.25,19955.25,19885.25,-20.0,-1.0,loss,2024
2024-07-29,2024-07-29 09:30:00,19152.75,19191.5,19055.88,-38.75,-1.0,loss,2024
2024-07-29,2024-07-29 11:26:00,19283.75,19309.75,19218.75,65.0,2.5,win,2024
2024-07-29,2024-07-29 11:29:00,19259.0,19284.75,19194.62,-25.75,-1.0,loss,2024
2024-07-30,2024-07-30 09:01:00,19058.0,19097.75,18958.62,99.38,2.5,win,2024
2024-07-30,2024-07-30 09:02:00,19030.75,19063.0,18950.12,80.62,2.5,win,2024
2024-07-31,2024-07-31 11:28:00,19423.5,19439.5,19383.5,-16.0,-1.0,loss,2024
2024-08-07,2024-08-07 09:45:00,18365.25,18397.5,18284.62,-32.25,-1.0,loss,2024
2024-08-08,2024-08-08 10:58:00,18393.75,18416.5,18336.88,-22.75,-1.0,loss,2024
2024-08-08,2024-08-08 11:06:00,18364.0,18390.25,18298.38,-26.25,-1.0,loss,2024
2024-08-12,2024-08-12 10:56:00,18644.75,18679.75,18557.25,-35.0,-1.0,loss,2024
2024-08-12,2024-08-12 11:00:00,18599.75,18629.75,18524.75,-30.0,-1.0,loss,2024
2024-08-12,2024-08-12 11:25:00,18656.75,18678.75,18601.75,55.0,2.5,win,2024
2024-08-14,2024-08-14 08:32:00,18958.25,18995.0,18866.38,-36.75,-1.0,loss,2024
2024-08-14,2024-08-14 10:23:00,19070.75,19105.0,18985.12,-13.25,-0.39,loss,2024
2024-08-14,2024-08-14 10:43:00,19059.0,19081.25,19003.38,-22.25,-1.0,loss,2024
2024-08-14,2024-08-14 10:44:00,19028.0,19062.5,18941.75,-34.5,-1.0,loss,2024
2024-08-14,2024-08-14 11:10:00,19062.75,19093.0,18987.12,-30.25,-1.0,loss,2024
2024-08-20,2024-08-20 10:35:00,19799.25,19816.5,19756.12,-17.25,-1.0,loss,2024
2024-08-20,2024-08-20 11:00:00,19751.75,19781.25,19678.0,-29.5,-1.0,loss,2024
2024-08-21,2024-08-21 10:02:00,19775.5,19814.25,19678.62,-38.75,-1.0,loss,2024
2024-08-22,2024-08-22 08:30:00,19888.25,19918.5,19812.62,75.62,2.5,win,2024
2024-08-22,2024-08-22 08:49:00,19864.25,19892.5,19793.62,-28.25,-1.0,loss,2024
2024-08-22,2024-08-22 09:19:00,19836.75,19869.75,19754.25,82.5,2.5,win,2024
2024-08-22,2024-08-22 09:33:00,19777.0,19801.5,19715.75,61.25,2.5,win,2024
2024-08-22,2024-08-22 10:54:00,19722.75,19752.0,19649.62,73.12,2.5,win,2024
2024-08-22,2024-08-22 11:13:00,19691.5,19727.5,19601.5,90.0,2.5,win,2024
2024-08-23,2024-08-23 08:47:00,19737.25,19771.75,19651.0,86.25,2.5,win,2024
2024-08-26,2024-08-26 08:31:00,19577.75,19617.0,19479.62,-39.25,-1.0,loss,2024
2024-08-26,2024-08-26 09:16:00,19585.25,19608.25,19527.75,-23.0,-1.0,loss,2024
2024-08-27,2024-08-27 09:33:00,19587.0,19618.0,19509.5,-31.0,-1.0,loss,2024
2024-08-28,2024-08-28 08:34:00,19557.25,19583.75,19491.0,66.25,2.5,win,2024
2024-08-28,2024-08-28 08:44:00,19503.75,19529.25,19440.0,63.75,2.5,win,2024
2024-08-28,2024-08-28 09:11:00,19389.5,19420.5,19312.0,-31.0,-1.0,loss,2024
2024-08-28,2024-08-28 09:12:00,19368.0,19394.0,19303.0,-26.0,-1.0,loss,2024
2024-08-29,2024-08-29 11:00:00,19635.0,19654.75,19585.62,49.38,2.5,win,2024
2024-08-29,2024-08-29 11:11:00,19605.75,19630.75,19543.25,-25.0,-1.0,loss,2024
2024-08-30,2024-08-30 09:31:00,19424.5,19462.5,19329.5,-38.0,-1.0,loss,2024
2024-08-30,2024-08-30 10:00:00,19424.75,19463.75,19327.25,-39.0,-1.0,loss,2024
2024-09-02,2024-09-02 10:49:00,19644.25,19649.5,19631.12,13.12,2.5,win,2024
2024-09-02,2024-09-02 10:50:00,19634.75,19648.25,19601.0,-13.5,-1.0,loss,2024
2024-09-04,2024-09-04 09:56:00,18990.75,19026.25,18902.0,-35.5,-1.0,loss,2024
2024-09-05,2024-09-05 09:00:00,18958.25,18993.75,18869.5,88.75,2.5,win,2024
2024-09-05,2024-09-05 09:01:00,18925.0,18961.5,18833.75,-36.5,-1.0,loss,2024
2024-09-09,2024-09-09 08:58:00,18533.5,18559.25,18469.12,-25.75,-1.0,loss,2024
2024-09-17,2024-09-17 10:04:00,19764.25,19780.5,19723.62,40.62,2.5,win,2024
2024-09-17,2024-09-17 10:18:00,19711.0,19733.25,19655.38,55.62,2.5,win,2024
2024-09-17,2024-09-17 10:22:00,19674.75,19700.25,19611.0,-25.5,-1.0,loss,2024
2024-09-17,2024-09-17 10:23:00,19649.5,19677.0,19580.75,-27.5,-1.0,loss,2024
2024-09-17,2024-09-17 10:47:00,19635.5,19666.75,19557.38,-31.25,-1.0,loss,2024
2024-09-18,2024-09-18 09:30:00,19643.5,19665.75,19587.88,55.62,2.5,win,2024
2024-09-18,2024-09-18 09:46:00,19596.25,19619.75,19537.5,-23.5,-1.0,loss,2024
2024-09-20,2024-09-20 09:11:00,19909.75,19929.75,19859.75,-20.0,-1.0,loss,2024
2024-09-20,2024-09-20 09:13:00,19891.5,19912.75,19838.38,-21.25,-1.0,loss,2024
2024-09-20,2024-09-20 09:15:00,19871.75,19898.0,19806.12,-26.25,-1.0,loss,2024
2024-09-23,2024-09-23 10:12:00,20066.5,20092.25,20002.12,-10.0,-0.39,loss,2024
2024-09-23,2024-09-23 10:15:00,20046.5,20066.75,19995.88,-20.25,-1.0,loss,2024
2024-09-23,2024-09-23 11:23:00,20041.5,20054.0,20010.25,-12.5,-1.0,loss,2024
2024-09-26,2024-09-26 08:31:00,20327.25,20348.0,20275.38,-20.75,-1.0,loss,2024
2024-09-26,2024-09-26 08:41:00,20325.25,20350.5,20262.12,-25.25,-1.0,loss,2024
2024-09-26,2024-09-26 09:30:00,20232.5,20257.25,20170.62,-24.75,-1.0,loss,2024
2024-09-26,2024-09-26 10:40:00,20242.25,20264.25,20187.25,-22.0,-1.0,loss,2024
2024-09-26,2024-09-26 11:09:00,20238.25,20254.75,20197.0,-16.5,-1.0,loss,2024
2024-09-27,2024-09-27 09:30:00,20251.75,20273.0,20198.62,-21.25,-1.0,loss,2024
2024-09-27,2024-09-27 09:45:00,20263.5,20284.75,20210.38,53.12,2.5,win,2024
2024-09-27,2024-09-27 10:08:00,20231.75,20249.75,20186.75,-18.0,-1.0,loss,2024
2024-10-02,2024-10-02 10:59:00,19980.5,20005.5,19918.0,-25.0,-1.0,loss,2024
2024-10-02,2024-10-02 11:30:00,19998.5,20021.75,19940.38,-23.25,-1.0,loss,2024
2024-10-03,2024-10-03 11:00:00,19889.5,19923.0,19805.75,-33.5,-1.0,loss,2024
2024-10-08,2024-10-08 11:05:00,20192.0,20215.0,20134.5,-23.0,-1.0,loss,2024
2024-10-08,2024-10-08 11:08:00,20180.25,20205.0,20118.38,-24.75,-1.0,loss,2024
2024-10-15,2024-10-15 08:30:00,20481.5,20517.5,20391.5,90.0,2.5,win,2024
2024-10-15,2024-10-15 10:21:00,20381.0,20407.75,20314.12,-26.75,-1.0,loss,2024
2024-10-17,2024-10-17 08:43:00,20398.0,20425.25,20329.88,-27.25,-1.0,loss,2024
2024-10-18,2024-10-18 09:57:00,20462.5,20477.5,20425.0,-15.0,-1.0,loss,2024
2024-10-21,2024-10-21 08:39:00,20448.75,20479.5,20371.88,76.88,2.5,win,2024
2024-10-21,2024-10-21 08:45:00,20398.0,20438.0,20298.0,-40.0,-1.0,loss,2024
