timeframe,fvg_ts,year,month,symbol,direction,displacement,gap_width,gap_low,gap_high,gap_mid,touched_10d,touch_ts,reclaimed_after_touch,reclaim_ts,width_ge_5,width_ge_10,width_ge_20,width_ge_30,width_ge_50
30m,2026-01-21T16:00:00.000000,2026,1,NQH6,bull,false,56.0,25386.75,25442.75,25414.75,true,2026-01-21T16:27:00.000000,true,2026-01-21T16:27:00.000000,true,true,true,true,true
30m,2026-01-21T17:00:00.000000,2026,1,NQH6,bear,false,180.0,25262.75,25442.75,25352.75,true,2026-01-21T17:01:00.000000,true,2026-01-21T17:01:00.000000,true,true,true,true,true
30m,2026-01-21T19:30:00.000000,2026,1,NQH6,bull,true,126.25,25294.75,25421.0,25357.875,true,2026-01-21T19:33:00.000000,true,2026-01-21T19:33:00.000000,true,true,true,true,true
30m,2026-01-21T20:00:00.000000,2026,1,NQH6,bull,true,28.0,25457.0,25485.0,25471.0,true,2026-01-21T20:29:00.000000,true,2026-01-21T20:29:00.000000,true,true,true,false,false
30m,2026-01-21T23:30:00.000000,2026,1,NQH6,bull,false,8.25,25515.0,25523.25,25519.125,true,2026-01-21T23:35:00.000000,true,2026-01-21T23:35:00.000000,true,false,false,false,false
30m,2026-01-22T01:30:00.000000,2026,1,NQH6,bull,false,7.0,25578.5,25585.5,25582.0,true,2026-01-22T01:32:00.000000,true,2026-01-22T01:32:00.000000,true,false,false,false,false
30m,2026-01-22T02:30:00.000000,2026,1,NQH6,bear,false,1.75,25583.75,25585.5,25584.625,true,2026-01-22T03:05:00.000000,true,2026-01-22T03:13:00.000000,false,false,false,false,false
30m,2026-01-22T06:00:00.000000,2026,1,NQH6,bear,false,14.0,25548.0,25562.0,25555.0,true,2026-01-22T06:03:00.000000,true,2026-01-22T06:03:00.000000,true,true,false,false,false
30m,2026-01-22T08:00:00.000000,2026,1,NQH6,bull,true,32.75,25550.25,25583.0,25566.625,true,2026-01-22T14:48:00.000000,true,2026-01-22T14:48:00.000000,true,true,true,true,false
30m,2026-01-22T08:30:00.000000,2026,1,NQH6,bull,false,47.0,25593.5,25640.5,25617.0,true,2026-01-22T08:32:00.000000,true,2026-01-22T08:32:00.000000,true,true,true,true,false
30m,2026-01-22T09:00:00.000000,2026,1,NQH6,bull,false,2.5,25669.75,25672.25,25671.0,true,2026-01-22T10:17:00.000000,true,2026-01-22T10:17:00.000000,false,false,false,false,false
30m,2026-01-22T15:00:00.000000,2026,1,NQH6,bear,false,94.5,25610.0,25704.5,25657.25,true,2026-01-22T15:23:00.000000,true,2026-01-22T15:23:00.000000,true,true,true,true,true
30m,2026-01-22T16:30:00.000000,2026,1,NQH6,bull,false,1.5,25658.75,25660.25,25659.5,true,2026-01-22T16:35:00.000000,true,2026-01-22T16:35:00.000000,false,false,false,false,false
30m,2026-01-22T20:00:00.000000,2026,1,NQH6,bear,false,7.5,25664.0,25671.5,25667.75,true,2026-01-22T20:15:00.000000,true,2026-01-22T20:15:00.000000,true,false,false,false,false
30m,2026-01-22T23:00:00.000000,2026,1,NQH6,bear,false,5.75,25621.75,25627.5,25624.625,true,2026-01-22T23:27:00.000000,true,2026-01-22T23:27:00.000000,true,false,false,false,false
30m,2026-01-23T01:00:00.000000,2026,1,NQH6,bull,false,10.75,25638.5,25649.25,25643.875,true,2026-01-23T08:20:00.000000,true,2026-01-23T08:20:00.000000,true,true,false,false,false
30m,2026-01-23T01:30:00.000000,2026,1,NQH6,bull,false,6.0,25654.75,25660.75,25657.75,true,2026-01-23T08:14:00.000000,true,2026-01-23T08:15:00.000000,true,false,false,false,false
30m,2026-01-23T03:30:00.000000,2026,1,NQH6,bull,false,12.5,25677.5,25690.0,25683.75,true,2026-01-23T03:36:00.000000,true,2026-01-23T03:36:00.000000,true,true,false,false,false
30m,2026-01-23T06:00:00.000000,2026,1,NQH6,bull,false,0.75,25712.0,25712.75,25712.375,true,2026-01-23T06:35:00.000000,true,2026-01-23T07:19:00.000000,false,false,false,false,false
30m,2026-01-23T08:00:00.000000,2026,1,NQH6,bear,true,5.0,25692.0,25697.0,25694.5,true,2026-01-23T15:02:00.000000,true,2026-01-23T15:02:00.000000,true,false,false,false,false
30m,2026-01-23T08:30:00.000000,2026,1,NQH6,bear,true,47.25,25635.0,25682.25,25658.625,true,2026-01-23T08:32:00.000000,true,2026-01-23T08:32:00.000000,true,true,true,true,false
30m,2026-01-23T10:00:00.000000,2026,1,NQH6,bear,false,17.75,25574.75,25592.5,25583.625,true,2026-01-23T10:06:00.000000,true,2026-01-23T10:06:00.000000,true,true,false,false,false
30m,2026-01-23T11:30:00.000000,2026,1,NQH6,bull,true,21.5,25574.75,25596.25,25585.5,true,2026-01-23T11:59:00.000000,true,2026-01-23T11:59:00.000000,true,true,true,false,false
30m,2026-01-23T15:00:00.000000,2026,1,NQH6,bull,true,49.25,25612.25,25661.5,25636.875,true,2026-01-26T00:30:00.000000,true,2026-01-26T01:05:00.000000,true,true,true,true,false
30m,2026-01-23T15:30:00.000000,2026,1,NQH6,bull,true,77.0,25668.0,25745.0,25706.5,true,2026-01-23T17:42:00.000000,true,2026-01-23T17:42:00.000000,true,true,true,true,true
30m,2026-01-23T16:00:00.000000,2026,1,NQH6,bull,false,16.25,25763.5,25779.75,25771.625,true,2026-01-23T16:28:00.000000,true,2026-01-23T16:28:00.000000,true,true,false,false,false
30m,2026-01-23T18:00:00.000000,2026,1,NQH6,bear,false,2.25,25764.25,25766.5,25765.375,true,2026-01-23T18:25:00.000000,true,2026-01-23T18:25:00.000000,false,false,false,false,false
30m,2026-01-25T23:00:00.000000,2026,1,NQH6,bear,false,86.75,25585.5,25672.25,25628.875,true,2026-01-26T00:05:00.000000,true,2026-01-26T00:05:00.000000,true,true,true,true,true
30m,2026-01-25T23:30:00.000000,2026,1,NQH6,bear,false,105.0,25572.25,25677.25,25624.75,true,2026-01-25T23:59:00.000000,true,2026-01-25T23:59:00.000000,true,true,true,true,true
30m,2026-01-26T01:30:00.000000,2026,1,NQH6,bull,false,12.5,25618.25,25630.75,25624.5,true,2026-01-26T01:39:00.000000,true,2026-01-26T01:39:00.000000,true,true,false,false,false
30m,2026-01-26T06:00:00.000000,2026,1,NQH6,bull,false,5.0,25668.5,25673.5,25671.0,true,2026-01-26T06:40:00.000000,true,2026-01-26T06:40:00.000000,true,false,false,false,false
30m,2026-01-26T08:00:00.000000,2026,1,NQH6,bull,false,3.75,25696.0,25699.75,25697.875,true,2026-01-26T08:04:00.000000,true,2026-01-26T08:04:00.000000,false,false,false,false,false
30m,2026-01-26T08:30:00.000000,2026,1,NQH6,bull,false,2.75,25711.0,25713.75,25712.375,true,2026-01-26T08:49:00.000000,true,2026-01-26T08:49:00.000000,false,false,false,false,false
30m,2026-01-26T09:30:00.000000,2026,1,NQH6,bear,true,24.0,25689.75,25713.75,25701.75,true,2026-01-26T12:02:00.000000,true,2026-01-26T12:02:00.000000,true,true,true,false,false
30m,2026-01-26T10:00:00.000000,2026,1,NQH6,bear,false,30.5,25656.75,25687.25,25672.0,true,2026-01-26T10:28:00.000000,true,2026-01-26T10:28:00.000000,true,true,true,true,false
30m,2026-01-26T12:00:00.000000,2026,1,NQH6,bull,false,9.0,25659.75,25668.75,25664.25,true,2026-01-26T13:37:00.000000,true,2026-01-26T13:37:00.000000,true,false,false,false,false
30m,2026-01-26T12:30:00.000000,2026,1,NQH6,bull,false,2.5,25673.0,25675.5,25674.25,true,2026-01-26T12:48:00.000000,true,2026-01-26T12:48:00.000000,false,false,false,false,false
30m,2026-01-26T14:00:00.000000,2026,1,NQH6,bull,false,6.75,25707.25,25714.0,25710.625,true,2026-01-26T14:21:00.000000,true,2026-01-26T14:21:00.000000,true,false,false,false,false
30m,2026-01-26T15:00:00.000000,2026,1,NQH6,bull,false,53.75,25749.25,25803.0,25776.125,true,2026-01-26T15:12:00.000000,true,2026-01-26T15:12:00.000000,true,true,true,true,true
30m,2026-01-26T23:30:00.000000,2026,1,NQH6,bull,false,2.0,25869.25,25871.25,25870.25,true,2026-01-26T23:36:00.000000,true,2026-01-26T23:36:00.000000,false,false,false,false,false
30m,2026-01-27T01:30:00.000000,2026,1,NQH6,bull,false,7.25,25902.75,25910.0,25906.375,true,2026-01-29T14:53:00.000000,true,2026-01-29T14:53:00.000000,true,false,false,false,false
30m,2026-01-27T02:00:00.000000,2026,1,NQH6,bull,false,5.0,25916.25,25921.25,25918.75,true,2026-01-27T14:37:00.000000,true,2026-01-27T14:37:00.000000,true,false,false,false,false
30m,2026-01-27T02:30:00.000000,2026,1,NQH6,bull,false,16.5,25927.0,25943.5,25935.25,true,2026-01-27T02:31:00.000000,true,2026-01-27T02:31:00.000000,true,true,false,false,false
30m,2026-01-27T03:00:00.000000,2026,1,NQH6,bull,false,7.75,25957.0,25964.75,25960.875,true,2026-01-27T03:15:00.000000,true,2026-01-27T03:15:00.000000,true,false,false,false,false
30m,2026-01-27T04:30:00.000000,2026,1,NQH6,bull,false,6.5,25979.5,25986.0,25982.75,true,2026-01-27T05:01:00.000000,true,2026-01-27T05:01:00.000000,true,false,false,false,false
30m,2026-01-27T06:00:00.000000,2026,1,NQH6,bull,false,17.5,25990.0,26007.5,25998.75,true,2026-01-27T06:37:00.000000,true,2026-01-27T06:37:00.000000,true,true,false,false,false
30m,2026-01-27T08:30:00.000000,2026,1,NQH6,bear,false,6.0,25989.75,25995.75,25992.75,true,2026-01-27T08:51:00.000000,true,2026-01-27T08:51:00.000000,true,false,false,false,false
30m,2026-01-27T10:30:00.000000,2026,1,NQH6,bull,false,2.75,25989.25,25992.0,25990.625,true,2026-01-27T10:31:00.000000,true,2026-01-27T10:31:00.000000,false,false,false,false,false
30m,2026-01-27T15:00:00.000000,2026,1,NQH6,bull,false,11.5,26010.0,26021.5,26015.75,true,2026-01-27T15:06:00.000000,true,2026-01-27T15:06:00.000000,true,true,false,false,false
30m,2026-01-27T23:00:00.000000,2026,1,NQH6,bull,false,5.25,26106.0,26111.25,26108.625,true,2026-01-28T16:51:00.000000,true,2026-01-28T16:51:00.000000,true,false,false,false,false
30m,2026-01-27T23:30:00.000000,2026,1,NQH6,bull,false,13.5,26118.0,26131.5,26124.75,true,2026-01-27T23:40:00.000000,true,2026-01-27T23:40:00.000000,true,true,false,false,false
30m,2026-01-28T00:30:00.000000,2026,1,NQH6,bull,false,24.75,26142.75,26167.5,26155.125,true,2026-01-28T15:47:00.000000,true,2026-01-28T15:47:00.000000,true,true,true,false,false
30m,2026-01-28T01:00:00.000000,2026,1,NQH6,bull,false,35.0,26171.75,26206.75,26189.25,true,2026-01-28T01:55:00.000000,true,2026-01-28T01:55:00.000000,true,true,true,true,false
30m,2026-01-28T04:30:00.000000,2026,1,NQH6,bull,false,4.25,26209.25,26213.5,26211.375,true,2026-01-28T04:48:00.000000,true,2026-01-28T04:48:00.000000,false,false,false,false,false
30m,2026-01-28T05:30:00.000000,2026,1,NQH6,bull,false,4.5,26226.5,26231.0,26228.75,true,2026-01-28T05:32:00.000000,true,2026-01-28T05:32:00.000000,false,false,false,false,false
30m,2026-01-28T06:00:00.000000,2026,1,NQH6,bull,true,13.0,26233.0,26246.0,26239.5,true,2026-01-28T14:11:00.000000,true,2026-01-28T14:11:00.000000,true,true,false,false,false
30m,2026-01-28T06:30:00.000000,2026,1,NQH6,bull,false,51.75,26248.75,26300.5,26274.625,true,2026-01-28T06:59:00.000000,true,2026-01-28T06:59:00.000000,true,true,true,true,true
30m,2026-01-28T10:30:00.000000,2026,1,NQH6,bull,false,1.75,26290.5,26292.25,26291.375,true,2026-01-28T10:34:00.000000,true,2026-01-28T10:34:00.000000,false,false,false,false,false
30m,2026-01-28T12:30:00.000000,2026,1,NQH6,bear,false,4.75,26301.5,26306.25,26303.875,true,2026-01-28T12:55:00.000000,true,2026-01-28T12:55:00.000000,false,false,false,false,false
30m,2026-01-28T16:00:00.000000,2026,1,NQH6,bear,false,6.5,26198.5,26205.0,26201.75,true,2026-01-28T16:11:00.000000,true,2026-01-28T16:11:00.000000,true,false,false,false,false
30m,2026-01-28T21:30:00.000000,2026,1,NQH6,bull,false,55.5,26188.5,26244.0,26216.25,true,2026-01-28T21:54:00.000000,true,2026-01-28T21:54:00.000000,true,true,true,true,true
30m,2026-01-28T23:30:00.000000,2026,1,NQH6,bear,false,26.75,26217.25,26244.0,26230.625,true,2026-01-28T23:56:00.000000,true,2026-01-28T23:56:00.000000,true,true,true,false,false
30m,2026-01-29T02:30:00.000000,2026,1,NQH6,bull,false,18.0,26130.0,26148.0,26139.0,true,2026-01-29T02:49:00.000000,true,2026-01-29T02:49:00.000000,true,true,false,false,false
30m,2026-01-29T03:30:00.000000,2026,1,NQH6,bull,false,0.75,26177.25,26178.0,26177.625,true,2026-01-29T03:39:00.000000,true,2026-01-29T03:39:00.000000,false,false,false,false,false
30m,2026-01-29T04:00:00.000000,2026,1,NQH6,bull,false,1.0,26194.25,26195.25,26194.75,true,2026-01-29T04:02:00.000000,true,2026-01-29T04:02:00.000000,false,false,false,false,false
30m,2026-01-29T04:30:00.000000,2026,1,NQH6,bull,false,15.25,26199.75,26215.0,26207.375,true,2026-01-29T05:12:00.000000,true,2026-01-29T05:12:00.000000,true,true,false,false,false
30m,2026-01-29T10:00:00.000000,2026,1,NQH6,bear,false,8.0,26237.0,26245.0,26241.0,true,2026-01-29T10:26:00.000000,true,2026-01-29T10:26:00.000000,true,false,false,false,false
30m,2026-01-29T13:00:00.000000,2026,1,NQH6,bear,false,0.25,26188.25,26188.5,26188.375,true,2026-01-29T13:09:00.000000,true,2026-01-29T13:09:00.000000,false,false,false,false,false
30m,2026-01-29T15:00:00.000000,2026,1,NQH6,bear,true,263.75,25868.25,26132.0,26000.125,true,2026-01-29T17:37:00.000000,true,2026-01-29T17:37:00.000000,true,true,true,true,true
30m,2026-01-29T15:30:00.000000,2026,1,NQH6,bear,true,104.75,25753.25,25858.0,25805.625,true,2026-01-29T15:31:00.000000,true,2026-01-29T15:31:00.000000,true,true,true,true,true
30m,2026-01-29T16:00:00.000000,2026,1,NQH6,bear,true,4.0,25714.25,25718.25,25716.25,true,2026-01-29T16:22:00.000000,true,2026-01-29T16:22:00.000000,false,false,false,false,false
30m,2026-01-29T17:30:00.000000,2026,1,NQH6,bull,false,9.25,25739.75,25749.0,25744.375,true,2026-01-29T17:59:00.000000,true,2026-01-29T17:59:00.000000,true,false,false,false,false
30m,2026-01-29T21:00:00.000000,2026,1,NQH6,bull,false,69.75,25881.25,25951.0,25916.125,true,2026-01-29T21:29:00.000000,true,2026-01-29T21:29:00.000000,true,true,true,true,true
30m,2026-01-30T01:30:00.000000,2026,1,NQH6,bear,false,26.75,25888.0,25914.75,25901.375,true,2026-01-30T03:09:00.000000,true,2026-01-30T03:09:00.000000,true,true,true,false,false
30m,2026-01-30T02:00:00.000000,2026,1,NQH6,bear,false,13.75,25866.25,25880.0,25873.125,true,2026-01-30T02:08:00.000000,true,2026-01-30T02:08:00.000000,true,true,false,false,false
30m,2026-01-30T06:00:00.000000,2026,1,NQH6,bear,false,11.5,25838.5,25850.0,25844.25,true,2026-01-30T06:02:00.000000,true,2026-01-30T06:02:00.000000,true,true,false,false,false
30m,2026-01-30T06:30:00.000000,2026,1,NQH6,bear,false,18.25,25814.0,25832.25,25823.125,true,2026-01-30T06:38:00.000000,true,2026-01-30T06:38:00.000000,true,true,false,false,false
30m,2026-01-30T11:00:00.000000,2026,1,NQH6,bull,false,14.25,25749.5,25763.75,25756.625,true,2026-01-30T13:30:00.000000,true,2026-01-30T13:30:00.000000,true,true,false,false,false
30m,2026-01-30T12:00:00.000000,2026,1,NQH6,bull,false,35.25,25819.25,25854.5,25836.875,true,2026-01-30T12:20:00.000000,true,2026-01-30T12:20:00.000000,true,true,true,true,false
30m,2026-01-30T20:00:00.000000,2026,1,NQH6,bear,false,32.25,25682.75,25715.0,25698.875,true,2026-01-30T20:01:00.000000,true,2026-01-30T20:01:00.000000,true,true,true,true,false
30m,2026-02-01T23:00:00.000000,2026,2,NQH6,bear,true,88.25,25537.25,25625.5,25581.375,true,2026-02-01T23:43:00.000000,true,2026-02-01T23:43:00.000000,true,true,true,true,true
30m,2026-02-01T23:30:00.000000,2026,2,NQH6,bear,true,57.75,25571.75,25629.5,25600.625,true,2026-02-01T23:47:00.000000,true,2026-02-01T23:47:00.000000,true,true,true,true,true
30m,2026-02-02T00:30:00.000000,2026,2,NQH6,bull,false,19.25,25571.75,25591.0,25581.375,true,2026-02-02T00:33:00.000000,true,2026-02-02T00:33:00.000000,true,true,false,false,false
30m,2026-02-02T01:30:00.000000,2026,2,NQH6,bear,false,59.75,25531.25,25591.0,25561.125,true,2026-02-02T13:55:00.000000,true,2026-02-02T13:55:00.000000,true,true,true,true,true
30m,2026-02-02T02:00:00.000000,2026,2,NQH6,bear,false,27.25,25449.75,25477.0,25463.375,true,2026-02-02T02:03:00.000000,true,2026-02-02T02:03:00.000000,true,true,true,false,false
30m,2026-02-02T03:30:00.000000,2026,2,NQH6,bear,false,13.75,25343.5,25357.25,25350.375,true,2026-02-02T03:32:00.000000,true,2026-02-02T03:32:00.000000,true,true,false,false,false
30m,2026-02-02T05:30:00.000000,2026,2,NQH6,bear,false,24.5,25282.75,25307.25,25295.0,true,2026-02-02T05:50:00.000000,true,2026-02-02T05:50:00.000000,true,true,true,false,false
30m,2026-02-02T07:30:00.000000,2026,2,NQH6,bull,false,19.25,25257.0,25276.25,25266.625,true,2026-02-02T07:35:00.000000,true,2026-02-02T07:35:00.000000,true,true,false,false,false
30m,2026-02-02T08:00:00.000000,2026,2,NQH6,bull,false,33.5,25307.0,25340.5,25323.75,true,2026-02-03T18:13:00.000000,true,2026-02-03T18:13:00.000000,true,true,true,true,false
30m,2026-02-02T08:30:00.000000,2026,2,NQH6,bull,false,28.75,25351.0,25379.75,25365.375,true,2026-02-02T09:02:00.000000,true,2026-02-02T09:02:00.000000,true,true,true,false,false
30m,2026-02-02T09:30:00.000000,2026,2,NQH6,bull,false,6.5,25426.0,25432.5,25429.25,true,2026-02-02T10:35:00.000000,true,2026-02-02T11:11:00.000000,true,false,false,false,false
30m,2026-02-02T14:00:00.000000,2026,2,NQH6,bull,false,18.5,25501.75,25520.25,25511.0,true,2026-02-02T14:11:00.000000,true,2026-02-02T14:11:00.000000,true,true,false,false,false
30m,2026-02-02T15:00:00.000000,2026,2,NQH6,bull,true,185.75,25547.25,25733.0,25640.125,true,2026-02-03T14:43:00.000000,true,2026-02-03T14:43:00.000000,true,true,true,true,true
30m,2026-02-02T15:30:00.000000,2026,2,NQH6,bull,false,16.25,25799.5,25815.75,25807.625,true,2026-02-02T15:57:00.000000,true,2026-02-02T15:57:00.000000,true,true,false,false,false
30m,2026-02-02T20:00:00.000000,2026,2,NQH6,bear,false,19.0,25900.0,25919.0,25909.5,true,2026-02-02T20:11:00.000000,true,2026-02-02T20:11:00.000000,true,true,false,false,false
30m,2026-02-02T23:30:00.000000,2026,2,NQH6,bull,false,40.25,25891.75,25932.0,25911.875,true,2026-02-03T00:10:00.000000,true,2026-02-03T00:10:00.000000,true,true,true,true,false
30m,2026-02-03T02:30:00.000000,2026,2,NQH6,bear,false,12.75,25935.25,25948.0,25941.625,true,2026-02-03T02:57:00.000000,true,2026-02-03T02:57:00.000000,true,true,false,false,false
30m,2026-02-03T04:00:00.000000,2026,2,NQH6,bull,false,4.75,25948.25,25953.0,25950.625,true,2026-02-03T04:26:00.000000,true,2026-02-03T04:26:00.000000,false,false,false,false,false
30m,2026-02-03T11:00:00.000000,2026,2,NQH6,bear,false,1.75,25965.25,25967.0,25966.125,true,2026-02-03T11:01:00.000000,true,2026-02-03T11:01:00.000000,false,false,false,false,false
30m,2026-02-03T12:30:00.000000,2026,2,NQH6,bull,false,14.25,25963.75,25978.0,25970.875,true,2026-02-03T12:59:00.000000,true,2026-02-03T12:59:00.000000,true,true,false,false,false
30m,2026-02-03T14:30:00.000000,2026,2,NQH6,bear,true,9.25,25952.25,25961.5,25956.875,false,,false,,true,false,false,false,false
30m,2026-02-03T15:00:00.000000,2026,2,NQH6,bear,true,280.75,25646.75,25927.5,25787.125,false,,false,,true,true,true,true,true
30m,2026-02-03T17:30:00.000000,2026,2,NQH6,bear,false,40.0,25427.75,25467.75,25447.75,true,2026-02-03T17:51:00.000000,true,2026-02-03T17:51:00.000000,true,true,true,true,false
30m,2026-02-03T18:30:00.000000,2026,2,NQH6,bear,false,14.0,25331.0,25345.0,25338.0,true,2026-02-03T19:15:00.000000,true,2026-02-03T19:15:00.000000,true,true,false,false,false
30m,2026-02-03T20:30:00.000000,2026,2,NQH6,bull,true,0.25,25329.0,25329.25,25329.125,true,2026-02-04T14:06:00.000000,true,2026-02-04T14:06:00.000000,false,false,false,false,false
30m,2026-02-03T21:00:00.000000,2026,2,NQH6,bull,false,37.5,25343.0,25380.5,25361.75,true,2026-02-03T21:19:00.000000,true,2026-02-03T21:19:00.000000,true,true,true,true,false
30m,2026-02-04T06:30:00.000000,2026,2,NQH6,bull,false,4.5,25443.25,25447.75,25445.5,true,2026-02-04T06:33:00.000000,true,2026-02-04T06:33:00.000000,false,false,false,false,false
30m,2026-02-04T07:00:00.000000,2026,2,NQH6,bull,false,4.0,25465.25,25469.25,25467.25,true,2026-02-04T08:03:00.000000,true,2026-02-04T08:05:00.000000,false,false,false,false,false
30m,2026-02-04T08:30:00.000000,2026,2,NQH6,bear,false,19.0,25455.75,25474.75,25465.25,true,2026-02-04T08:46:00.000000,true,2026-02-04T08:46:00.000000,true,true,false,false,false
30m,2026-02-04T10:30:00.000000,2026,2,NQH6,bull,false,27.25,25407.25,25434.5,25420.875,true,2026-02-04T10:46:00.000000,true,2026-02-04T10:46:00.000000,true,true,true,false,false
30m,2026-02-04T13:00:00.000000,2026,2,NQH6,bear,false,2.75,25416.75,25419.5,25418.125,true,2026-02-04T13:02:00.000000,true,2026-02-04T13:02:00.000000,false,false,false,false,false
30m,2026-02-04T15:00:00.000000,2026,2,NQH6,bear,true,20.0,25305.0,25325.0,25315.0,true,2026-02-04T15:26:00.000000,true,2026-02-04T15:26:00.000000,true,true,true,false,false
30m,2026-02-04T20:00:00.000000,2026,2,NQH6,bull,false,52.75,24967.75,25020.5,24994.125,true,2026-02-04T20:13:00.000000,true,2026-02-04T20:13:00.000000,true,true,true,true,true
30m,2026-02-05T02:30:00.000000,2026,2,NQH6,bear,false,22.0,25094.5,25116.5,25105.5,true,2026-02-05T02:36:00.000000,true,2026-02-05T02:36:00.000000,true,true,true,false,false
30m,2026-02-05T07:00:00.000000,2026,2,NQH6,bull,false,2.5,25052.75,25055.25,25054.0,true,2026-02-05T07:23:00.000000,true,2026-02-05T07:23:00.000000,false,false,false,false,false
30m,2026-02-05T12:30:00.000000,2026,2,NQH6,bear,true,73.25,24917.75,24991.0,24954.375,true,2026-02-05T14:40:00.000000,true,2026-02-05T14:40:00.000000,true,true,true,true,true
30m,2026-02-05T13:00:00.000000,2026,2,NQH6,bear,false,41.5,24839.25,24880.75,24860.0,true,2026-02-05T13:10:00.000000,true,2026-02-05T13:10:00.000000,true,true,true,true,false
30m,2026-02-05T16:30:00.000000,2026,2,NQH6,bull,false,30.0,24700.25,24730.25,24715.25,true,2026-02-05T16:49:00.000000,true,2026-02-05T16:49:00.000000,true,true,true,true,false
30m,2026-02-05T21:30:00.000000,2026,2,NQH6,bear,false,20.75,24547.0,24567.75,24557.375,true,2026-02-06T02:00:00.000000,true,2026-02-06T02:00:00.000000,true,true,true,false,false
30m,2026-02-05T23:00:00.000000,2026,2,NQH6,bear,false,56.0,24474.0,24530.0,24502.0,true,2026-02-05T23:06:00.000000,true,2026-02-05T23:06:00.000000,true,true,true,true,true
30m,2026-02-06T02:00:00.000000,2026,2,NQH6,bull,false,81.25,24439.25,24520.5,24479.875,true,2026-02-06T02:23:00.000000,true,2026-02-06T02:23:00.000000,true,true,true,true,true
30m,2026-02-06T06:00:00.000000,2026,2,NQH6,bull,false,85.5,24491.5,24577.0,24534.25,true,2026-02-06T06:35:00.000000,true,2026-02-06T06:35:00.000000,true,true,true,true,true
30m,2026-02-06T09:30:00.000000,2026,2,NQH6,bull,false,114.0,24606.0,24720.0,24663.0,true,2026-02-06T10:04:00.000000,true,2026-02-06T10:04:00.000000,true,true,true,true,true
30m,2026-02-06T11:00:00.000000,2026,2,NQH6,bull,false,36.0,24753.0,24789.0,24771.0,true,2026-02-06T12:15:00.000000,true,2026-02-06T12:15:00.000000,true,true,true,true,false
30m,2026-02-06T11:30:00.000000,2026,2,NQH6,bull,false,11.0,24798.5,24809.5,24804.0,true,2026-02-06T12:13:00.000000,true,2026-02-06T12:16:00.000000,true,true,false,false,false
30m,2026-02-06T16:30:00.000000,2026,2,NQH6,bull,false,16.75,24962.25,24979.0,24970.625,true,2026-02-06T16:58:00.000000,true,2026-02-06T16:58:00.000000,true,true,false,false,false
30m,2026-02-08T23:30:00.000000,2026,2,NQH6,bull,false,109.5,25113.75,25223.25,25168.5,true,2026-02-08T23:32:00.000000,true,2026-02-08T23:32:00.000000,true,true,true,true,true
30m,2026-02-09T00:00:00.000000,2026,2,NQH6,bull,false,3.25,25266.0,25269.25,25267.625,true,2026-02-09T00:49:00.000000,true,2026-02-09T00:49:00.000000,false,false,false,false,false
30m,2026-02-09T01:00:00.000000,2026,2,NQH6,bear,false,3.25,25266.0,25269.25,25267.625,true,2026-02-09T01:09:00.000000,true,2026-02-09T01:09:00.000000,false,false,false,false,false
30m,2026-02-09T10:00:00.000000,2026,2,NQH6,bear,false,50.5,25093.75,25144.25,25119.0,true,2026-02-09T12:10:00.000000,true,2026-02-09T12:10:00.000000,true,true,true,true,true
30m,2026-02-09T10:30:00.000000,2026,2,NQH6,bear,false,18.0,25055.0,25073.0,25064.0,true,2026-02-09T10:57:00.000000,true,2026-02-09T10:57:00.000000,true,true,false,false,false
30m,2026-02-09T12:30:00.000000,2026,2,NQH6,bull,false,1.0,25071.75,25072.75,25072.25,true,2026-02-09T12:46:00.000000,true,2026-02-09T12:46:00.000000,false,false,false,false,false
30m,2026-02-09T14:00:00.000000,2026,2,NQH6,bear,false,5.75,25094.25,25100.0,25097.125,true,2026-02-09T14:01:00.000000,true,2026-02-09T14:01:00.000000,true,false,false,false,false
30m,2026-02-09T15:00:00.000000,2026,2,NQH6,bull,true,8.5,25094.25,25102.75,25098.5,true,2026-02-09T15:03:00.000000,true,2026-02-09T15:03:00.000000,true,false,false,false,false
30m,2026-02-09T16:00:00.000000,2026,2,NQH6,bull,false,51.75,25254.0,25305.75,25279.875,true,2026-02-09T16:06:00.000000,true,2026-02-09T16:06:00.000000,true,true,true,true,true
30m,2026-02-09T16:30:00.000000,2026,2,NQH6,bull,false,11.0,25329.0,25340.0,25334.5,true,2026-02-09T16:38:00.000000,true,2026-02-09T16:38:00.000000,true,true,false,false,false
30m,2026-02-09T17:00:00.000000,2026,2,NQH6,bull,false,20.25,25358.25,25378.5,25368.375,true,2026-02-09T17:26:00.000000,true,2026-02-09T17:26:00.000000,true,true,true,false,false
30m,2026-02-09T19:30:00.000000,2026,2,NQH6,bull,false,8.25,25388.75,25397.0,25392.875,true,2026-02-09T19:59:00.000000,true,2026-02-09T19:59:00.000000,true,false,false,false,false
30m,2026-02-09T20:30:00.000000,2026,2,NQH6,bear,false,4.75,25392.25,25397.0,25394.625,true,2026-02-09T20:51:00.000000,true,2026-02-09T20:51:00.000000,false,false,false,false,false
30m,2026-02-10T04:30:00.000000,2026,2,NQH6,bull,false,0.75,25313.75,25314.5,25314.125,true,2026-02-10T04:32:00.000000,true,2026-02-10T04:32:00.000000,false,false,false,false,false
